sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
227235	B000QDFGVO	.95	10																					
227244	B0CJVBGFF5	.95	10																					
227290	B0BRX5Q6NL	.95	10																					
227294	B0BRX5R2FX	.95	10																					
227295	B0BRX6ZHDK	.95	10																					
227834	B0CJMF8ZLZ	29.99	6																					
227835	B0CJMBVM3C	29.99	9																					
227836	B0CJM953VH	29.99	2																					
227837	B0CJMC5K4Q	29.99	2																					
228055	B09TPZL5T2	3.79	81																					
228062	B09TPX5K1Z	3.79	32																					
228067	B0CJV8CDJB	2.59	19																					
228191	B0BG86834B	3.79	100																					
228202	B0CJV7WGFC	3.99	100																					
228556	B0BX14QQSL	16.99	29																					
229069	B08WCR5QWH	16.99	100																					
28-2G82-VTDK	B0843KLH9Y	21.00	1																					
2A-25CE-Y3KI	B079DDF5J2	28.00	1																					
2C-0W2I-HH1M	B01LWQA3Q1	29.00	1																					
2D-6Q8K-0ERO	B08R7RTQ8C	40.00	1																					
2G-0DZS-NGME	B08LQK4XPH	18.00	1																					
2L-6CIV-THNC	B0915BN17Y	31.99	1																					
2U-RXBS-PWX3	B07WSF1S76	20.00	1																					
32-PEE9-3N7K	B00K5NMPU0	20.00	1																					
3A-F0RZ-SCKE	B07MC19D19	18.00	1																					
3B-XL8T-Z9YJ	B08479QZ1T	38.00	1																					
3H-RLB7-OHUR	B08FFY9HKB	99.99	8																					
3K-24BB-AAAU	B071ZK3BYM	39.00	1																					
3L-RKFD-U40Y	B08KJHBRYD	35.00	1																					
3L-T51X-0KFF	B0BG2SQTNP	39.99	1																					
3N-YYIU-6WPR	B00S7L6CO2	40.00	1																					
41-SUVP-OWV4	B09TFB192X	82.00	1																					
4F-8806-8PJF	B077BD2SXM	40.00	1																					
4N-OUA9-TR49	B07MFMCFBJ	18.00	1																					
4S-GNM0-RKT7	B09YDFFB9Q	14.00	3																					
4T-SI8S-TK8I	B09LR9TG6F	14.00	3																					
51-WFAL-BQRB	B09YDFHM53	14.00	3																					
54-Q4W9-AY3V	B0B4YL8SJ5	15.00	2																					
5A-C3J6-8M3E	B08J4H7YLL	16.99	1																					
5D-Y3IH-YWI3	B0BBYWZJFG	28.00	1																					
5E-LIVX-OTXZ	B0BBZ2RRGJ	95.00	1																					
5F-XW8R-AFS2	B08479QYM1	20.00	1																					
5G-JGQC-L3OX	B0BBZF3GK3	15.00	3																					
5J-38IJ-NL82	B08Z47216G	39.99	1																					
5J-WF5V-L34Z	B096R3ZFY5	150.00	1																					
5K-X3JZ-HBI5	B0BBZ4KDGY	15.00	2																					
5N-N9X0-HC9F	B01N1ZU0CJ	39.00	1																					
5S-44MP-OUF8	B077B7VQW4	40.00	1																					
5U-GN74-MQX8	B083MCWD5S	33.50	1																					
63-BK0A-40LP	B0B9Y4QV3K	27.00	1																					
66-SAPH-8S8E	B0B5V48Y44	23.00	1																					
6E-NVBI-51DP	B0BBYWC1QR	16.00	3																					
6N-JLKC-SBDN	B07S676ZRH	49.99	2																					
6R-4E9U-LKGE	B0BG3C9GNM	15.00	2																					
6U-NPOJ-39ZO	B09V869GSV	15.00	2																					
6W-0SV9-V7MA	B0B21RZQPY	35.00	1																					
6Y-ZDF4-30NU	B077BQS4N9	40.00	1																					
7L-E0WO-WAOO	B07PZDWT4D	20.00	1																					
7O-8GCF-PRPF	B007782KJC	50.00	1																					
7U-PC0A-KZ5X	B072FNBGD1	24.99	1																					
8O-33QR-WB4T	B07D5K1ZSH	30.00	1																					
8Z-4OSJ-OQB5	B01BF4LHBA	45.00	1																					
8Z-SX3X-K9P0	B07998PLQ4	35.00	1																					
90-GKY9-7TWX	B0842PLY46	9.00	1																					
90-N72D-2MZY	B072K5HS98	40.00	1																					
94-F9GK-2P4A	B0B6G997VM	12.99	3																					
99-AAWR-6IKE	B09LHWH97P	15.00	2																					
9A-FP6K-G5JJ	B0BBYYZFR3	15.00	3																					
9B-26O3-M042	B077BF67LV	40.00	1																					
9J-CQEB-RUZ0	B07S3DHN4F	35.00	1																					
A6-2RB9-0YF2	B08W5C9P9Z	33.80	3																					
A6-XNN4-AK53	B07XH9FDHC	22.00	1																					
A8-NBQX-JHKW	B084R2Y7BD	25.00	1																					
AK-58BK-9F2B	B01MYAACQF	45.00	1																					
APX75706	B0CBZ2L7DJ	294.10	3																					
AS-A2US-QZ6V	B0BKKYF6NN	76.81	1																					
AT-TLLA-BXY7	B008VD95Q8	33.01	1																					
B1-OK4F-ASQP	B08LZRGQ9X	38.00	1																					
B4-ZZA2-DKZA	B09SVTP5RG	27.00	1																					
BK-S74X-7WWD	B0854QFDM7	45.00	1																					
BLF24321	B0BYYLX4Q7	254.76	3																					
BS-MEVN-9NZP	B07N8W377X	45.00	1																					
C2-V0RR-MDB5	B0BBYJ773G	15.00	2																					
C4-JDUY-TE81	B0B4ZR7K76	27.00	1																					
CC-KABK-NBJA	B0B12QX3LC	30.00	1																					
CJ-BODG-UJ8J	B01C47BFU0	20.00	4																					
CQ-S4E0-R0G0	B07YZ9QCL5	29.99	1																					
CR-HXPI-N22Q	B084111625	25.00	1																					
CV-Y9L3-UVYL	B0B4Z3G9M1	28.00	1																					
D5-MGDT-3U0D	B0B4NGM9TY	47.00	1																					
DF-PUU3-4RJQ	B087NC3343	30.00	1																					
DK-YZLO-NFUH	B08KJB5HW9	21.90	1																					
DP-KBJZ-I9CK	B01BLBWJD2	36.91	1																					
DV-TS9G-FSEV	B081J6T23P	26.00	1																					
EF-L6JF-U3WY	B09H1F627B	50.00	1																					
ET-HLJC-G7HW	B01HOB7A4G	80.00	1																					
F3-CE7V-GUY3	B082V4Y893	42.00	1																					
FM-KPWW-EYFW	B09CQJ5C5L	15.00	2																					
FN-TV8M-QOWL	B0BBZ2SKLC	15.00	3																					
FT-3MC7-L84F	B076G16X5L	49.90	1																					
FZ-0VT3-317J	B097YP5DYY	14.00	3																					
G0-PZ8T-TQRP	B07CJT1YND	34.99	1																					
G1-9Q85-HV33	B0BBZ1DKTT	15.00	2																					
G2-OIJB-BGAK	B001XCWGR4	55.00	1																					
G6-FLA9-FFBP	B0B4YQRVTH	16.00	3																					
G7-5BWF-M2UF	B0B6GBC54G	12.99	3																					
G8-HQLE-7JPJ	B07K6473LP	48.00	1																					
G8-UCIC-G72M	B0B4NKK8Q5	42.00	1																					
GA-GVX1-XWNI	B0063RFT96	30.00	1																					
GB-RE4V-SFQJ	B089B8F7HV	125.00	1																					
GE-WC7E-5411	B09YDGCL84	14.00	2																					
GI-YQTL-AI6V	B077B5ZM2K	40.00	1																					
GM-SFQN-UWTM	B083ZZ6G9Y	38.00	1																					
GSC12570	B098WWRW5V	137.65	3																					
GSC12984	B0BH85LNXZ	68.76	3																					
GSC17488	B0C7VT7V9T	78.68	3																					
GSC17502	B0CC5GM4NV	73.76	3																					
GSC17514	B0C8HW97J5	88.51	3																					
GSC17516	B0C7VM8LNN	70.81	3																					
GSC94363	B09MW3MCWX	264.59	3																					
GSC94407	B09GG3GY5C	275.36	3																					
GSC94456	B09S37J9F9	343.28	3																					
GSC94486	B09SPYLZYG	185.90	3																					
GSC94521	B09WDQHGH3	215.41	3																					
GSC94567	B0B3XJ8BQ7	235.08	3																					
GSC94582	B0B5TPYJJC	58.92	3																					
GSC94604	B0B97D12JY	58.92	3																					
GSC94649	B0BL74SPZJ	58.92	3																					
GSC94775	B0C73SPTQZ	50.16	3																					
GSC94776	B0C8N5MQF8	49.18	3																					
GSC94777	B0C7V5W7Z9	50.16	3																					
GSC94779	B0C7VFW4LM	50.16	3																					
GSC94796	B0C9J3DTKW	49.18	3																					
H1-TYEJ-2PW0	B09DL71VJ4	15.00	2																					
H3-USKL-YWRF	B08KJJK92W	22.00	1																					
H7-FYVB-S289	B08DCV7XSM	39.99	1																					
H9-SGFP-XZ8S	B08W3QV81X	53.00	1																					
HE-LAHN-6UL3	B0B12PT44Q	11.59	1																					
HH-OSBN-M21N	B0BBYQNSSS	14.00	1																					
HK-MYIN-RTZ2	B0B6GFCYSP	16.00	1																					
HU-EWR4-YZJ1	B00I9OFS3S	35.00	1																					
HV-MXOP-93KX	B09V867Q3M	15.00	2																					
I1-XFMC-ALTX	B0BN2BXKB9	6.99	3																					
IG-COCW-A0K1	B09DL5S5L9	15.00	2																					
IR-TZLB-I0MR	B09CQYF29D	13.00	1																					
IS-BZ5O-KLY4	B0833G5939	35.00	1																					false
IY-BPP9-50WO	B08RJDRGYJ	32.00	1																					
J5-7K24-BVFP	B08479Q48C	77.00	1																					
J9-0QQX-QF4P	B09LRB3881	15.00	2																					
JB-9P6D-1HSW	B07YZ9R8KZ	31.00	1																					
JOY22834	B09PG8F4FS	17.70	3																					
JOY22840	B09PG7S5ZT	15.73	3																					
JOY22841	B09PG8DSJR	17.70	3																					
JQ-F9GR-53YC	B01LXXTE9L	40.00	1																					
JW-12DA-K8L2	B0B6GCD39W	12.99	1																					
JX-JCRW-MQPQ	B09FRZ27WX	44.00	12																					
K7-ICI4-9P14	B0BCN557LS	49.99	1																					
KC-JD6K-6LQ6	B09YDG8FVC	15.00	1																					
KG-6X9D-MV7T	B07B65MH4S	11.99	2																					
KI-M59J-0QRD	B007CZBTWO	28.00	1																					
L4-DVQM-PHTW	B00IE6AI40	40.00	1																					
L4-JBFI-JEC9	B07TDD79ZN	41.00	1																					
LF-0WS8-A2CT	B00IE6BPR4	35.00	1																					
LK-7L8M-3H2J	B07ZPF41R1	69.00	1																					
LK-AQDF-01HC	B07WCRC5VF	35.00	1																					
LL-QDY8-LKGA	B018LRXCX0	45.00	1																					
M8-UB71-NV8F	B07BZC4XGQ	25.00	1																					
MB-JLCK-9TAK	B0083QL2D2	50.00	1																					
MC-QSLL-EOZ5	B0BCR63XPL	60.00	1																					
MDCS22038	B0B2439TZ1	107.21	3																					
MK-8M0D-1RFW	B0B6GC54KB	12.99	3																					
ML-39ZN-8E6Q	B0BBZ3G9RS	15.00	2																					
MP-5LD5-8NTZ	B09V1H81MR	62.00	1																					
MX-IDMV-SOQC	B08SJ7J4G3	58.00	1																					
N2-1H45-8N5Y	B09VCGR5MN	49.99	1																					
NEMN-B4106M8	B07F5TYTYV	28.52	3																					
NEMN-B4696N9	B07TZ1C19W	63.92	3																					
NEMN-B5238S0	B08GY12MY4	17.70	3																					
NEMN-B5296S0	B08FDQ84ZC	59.00	3																					
NEMN-B5297S0	B08FDQNMLT	32.45	3																					
NEMN-B5349S0	B08JG4B9S8	41.30	3																					
NEMN-B5371S0	B08KDR4FDG	63.92	3																					
NEMN-B5535T1	B08VDZPMFF	32.45	3																					
NEMN-B5806V2	B09TFBDFYW	37.37	3																					
NEMN-B5870V2	B09TFBJFTT	40.32	3																					
NEMN-B5896V2	B09S9LG2N8	68.84	3																					
NEMN-B5903V2	B09TRPDG4J	42.29	3																					
NEMN-B5905V2	B09V5M3YJS	49.18	3																					
NEMN-B5956V2	B09XHPN7KL	63.92	3																					
NEMN-B5970V2	B09VBYMK47	68.84	3																					
NEMN-B6127W2	B0BGHH3CD5	40.32	3																					
NEMN-B6162W2	B0BFHJYQQH	235.08	3																					
NEMN-B6315X3	B0BRSYVXT7	18.68	3																					
NEMN-B6340X3	B0BRSVZWPJ	16.72	3																					
NEMN-B6344X3	B0BRSZ84Q6	196.72	3																					
NEMN-B6412X3	B0C4BHSC32	21.62	3																					
NEMN-B6456X3	B0C6F4LMVK	78.68	3																					
NEMN-B6478X3	B0C6HWDCFQ	78.68	3																					
NEMN-B6481X3	B0C4BJ7ZKM	19.67	3																					
NJ-SHH0-CTNL	B01I3E540U	35.00	1																					
NOB07535	B004WKBFF8	274.43	3																					
NOB1040	B07B8N6HYH	37.37	3																					
NOB1116	B0BDS9WKHM	22.61	3																					
NOB1680	B0BLWFBDXW	59.00	3																					
NOB3043	B09LRKPQH7	19.67	3																					
NOB5006	B07D7DJGN7	11.80	3																					
NOB7337	B01L2OQXIA	32.45	3																					
NOB8086	B07HM9N31Y	39.34	3																					
NOB8582	B07RSN429R	31.46	3																					
NOB8773	B00647Y4K0	35.40	3																					
NOB9732	B0BY37R8DS	31.46	3																					
NOB9753	B0BY32V6T8	31.46	3																					
NOB9906	B07FTRK6WW	39.34	3																					
NP-YSZO-45O8	B0B6G9K2X8	14.99	1																					
NQ-FKEW-0L5K	B09YDJBBKM	14.00	1																					
O1-GPAX-9RG8	B016ZC2W2K	40.00	1																					
O1-LYPZ-WJAX	B071QYK6CJ	64.99	1																					
O2-X335-351Y	B0BNVWGKJN	8.00	3																					
OD-PHMR-RKYZ	B09YDFXY3M	14.00	3																					
OG-R4YP-89DF	B0B4ZHPFM9	27.00	1																					
OJ-RWB3-6G97	B093QPH1KG	36.00	1																					
OJ-S6AA-0O4T	B08HC2S29K	22.00	1																					
ORT85442	B09XX56981	372.79	3																					
OU-R5PD-JM0Z	B09CR3THBH	12.00	2																					
OZ-9Z35-HPM1	B085B3MCP4	27.99	2																					
P7-5ZX8-DYQ9	B084R2W4HV	25.00	1																					
P9-TCXR-VLOX	B077BB6XHN	40.00	1																					
PA-092X-AEEZ	B0BBZC68YF	15.00	2																					
PA-0LPT-Z2HT	B085B3QRJT	27.99	2																					
PHAT57572	B0987BKBS7	186.84	3																					
PK-XQBC-16ZT	B0BBYT324L	15.00	2																					
PO-2KR8-M7OE	B093F4PJRX	32.00	1																					
PO-FI4U-SUSX	B098RF39FL	47.00	1																					
POPB-PBTB05	B0BRD3KW1L	19.62	3																					
POPB-PBWS03	B0854K13DN	20.60	3																					
POPB-PBWS14	B09YS38N58	20.60	3																					
PY-IJGK-O8OY	B077BT6PZD	40.00	1																					
PY-KIR1-FAAI	B08479J1XN	75.00	1																					
Q8-J3E2-S84O	B07P82MVJF	50.00	1																					
QE-LS79-CCS6	B083MCWBWF	30.00	1																					
QF-6FLJ-UPFZ	B0BBZ1C8WP	14.00	3																					
QG-H0CV-EUOO	B07GN8PWPN	35.00	1																					
QH-DXD3-TMAO	B0BBZ732P5	15.00	3																					
QQ-RW8S-4BY4	B00G6F2EQ6	100.00	1																					
R4-AX2X-0LD6	B09YDGFLDD	14.00	2																					
RG-ZDOL-K1HR	B09YDG71W8	13.00	1																					
RP-060W-KPJP	B0828HKNCG	65.00	1																					
SD-TTMG-35X3	B09YDHXZYV	27.00	2																					
SI-6XWF-XITQ	B0B5HY366P	16.00	4																					
SK-SMBT-D6NV	B09DL6WDSQ	14.00	1																					
SQ-OBOW-DGKJ	B0B3G9L587	59.99	1																					
T3-VQ4B-WGGW	B0B8X3SQ24	67.00	1																					
T5-RR5E-XWA3	B08X1LTVNR	490.00	1																					
T8-FVPN-K1FL	B0BBZDGRNP	15.00	2																					
TH-12PT-YY0G	B077BHNFTJ	40.00	1																					
TK-8PBR-ZAQ3	B09YDFWSX5	14.00	2																					
TY-CFNH-5FSG	B01H4P8CEO	9.99	6																					
U3-XCEQ-HIA3	B0BG3CDXBF	15.00	2																					
UB-TU90-D5OT	B07VTV65H5	30.00	1																					
UB-WPHA-4WIK	B08BHGZTS7	130.00	1																					
UD-FG1V-IJ4F	B0B3G2S6WX	62.00	1																					
UE-Y5HU-1K4S	B08HFSDD9T	35.00	1																					
UG-SWQ4-S5OD	B01I3E541E	34.00	1																					
V4-OTCH-7K9J	B07FQTDBVQ	40.00	1																					
